Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-01-02,170.58961486816406,171.7937088796066,169.55161152791302,171.3785075435062,121465900
2015-01-05,167.50881958007812,169.709381481765,167.20157466159998,169.5433034899103,169632600
2015-01-06,165.93109130859375,168.33925432728057,165.13389905628293,167.8160965157347,209151400
2015-01-07,167.99880981445312,168.33927804679539,166.8113397414279,167.25975173526342,125346700
2015-01-08,170.9799041748047,171.19581697776195,169.3938447097477,169.41044364002198,147217800
2015-01-09,169.6096954345703,171.41166717767135,168.99519307806864,171.39505558129687,158567300
2015-01-12,168.2810821533203,169.90037736326255,167.67489180198814,169.74259884160148,144396100
2015-01-13,167.80776977539062,170.63113372951398,166.50403152706838,169.50178561367687,214553300
2015-01-14,166.79469299316406,166.99399421006802,164.89307631509837,165.78990011381592,192991100
2015-01-15,165.26670837402344,167.74960372874938,165.1504525313701,167.4340593963683,176613900
2015-01-16,167.43409729003906,167.5918758274063,164.8764555018834,165.0591451061045,211879600
2015-01-20,167.79115295410156,168.33922172950153,166.22169249432056,168.0734868065421,130991100
2015-01-21,168.63818359375,169.11981868528147,166.8611223040703,167.3261457935656,122942700
2015-01-22,171.1459503173828,171.27880507970758,168.0153295274598,169.393800637933,174356000
2015-01-23,170.20761108398438,171.1459700168589,170.07474363543025,170.88853458368385,117516800
2015-01-26,170.606201171875,170.69754595911,169.27756469592828,169.99171139496443,92009700
2015-01-27,168.35580444335938,169.50175125691902,167.5254019579997,168.54679346712993,134044600
2015-01-28,166.19680786132812,169.64297424657383,166.00581877441243,169.54332997008572,168514300
2015-01-29,167.7330780029297,167.99050086179525,164.98443389683524,166.39612889348476,173585400
2015-01-30,165.6238250732422,167.88252155491546,165.35810278354316,166.55388476453962,197729700
2015-02-02,167.67489624023438,167.7662410356698,164.30346361569946,166.12204738877088,163107000
2015-02-03,170.0996551513672,170.10796728625976,168.19803888875214,168.571717501736,124212900
2015-02-04,169.45193481445312,170.54807221391522,168.99521089801058,169.33567896944382,134306700
2015-02-05,171.16256713867188,171.3120461844523,170.0415313145359,170.11626450195752,97953200
2015-02-06,170.68927001953125,172.0926525482205,170.1661122868168,171.52797214814254,125672000
2015-02-09,169.92527770996094,170.76397972317702,169.51837589928564,170.04153356001996,87219000
2015-02-10,171.73561096191406,171.99303381743493,169.9668488410305,170.96334239535142,96164200
2015-02-11,171.83518981933594,172.2670026837243,170.92175463693937,171.56946759805336,91087800
2015-02-12,173.48773193359375,173.5458662051039,171.8684491899935,172.63241815951415,97545900
2015-02-13,174.20187377929688,174.2516959129132,173.35485949500125,173.6122949702512,93670400
2015-02-17,174.4759063720703,174.65029650885467,173.63720423271897,173.886314898212,76968200
2015-02-18,174.49249267578125,174.56722586459446,173.8364675625878,174.1022024618402,80652900
2015-02-19,174.3679656982422,174.73334493517586,173.75347577334497,173.8946427201711,91462500
2015-02-20,175.41427612304688,175.4890093272425,173.32995717469723,173.9527592182076,140896400
2015-02-23,175.38938903808594,175.38938903808594,174.7831858430989,175.16517672389975,74411100
2015-02-24,175.8875274658203,176.0868286001266,175.01560242576568,175.3145477917577,72472300
2015-02-25,175.73814392089844,176.24469012219518,175.39767574097388,175.7630549905572,73061700
2015-02-26,175.530517578125,175.8045519752709,174.92431451583,175.64677344319244,72697900
2015-02-27,174.93258666992188,175.6965554187468,174.8827645492714,175.4308205473628,108076000
2015-03-02,176.0370635986328,176.0951851956618,174.9824486776999,175.03227080970728,87491400
2015-03-03,175.3145751953125,176.08685612439723,174.4509621535296,175.60522114440676,110325800
2015-03-04,174.5755157470703,174.79142850859694,173.60394633301073,174.71668265294872,114497200
2015-03-05,174.76654052734375,175.0488743763866,174.2599944236194,174.89939531628613,76873000
2015-03-06,172.3085174560547,174.334701568189,171.97636152692365,173.90288872356942,188128000
2015-03-09,173.022705078125,173.3797721529451,172.3500809262531,172.507859464779,89818900
2015-03-10,170.2159423828125,171.73558084865232,170.17441971350635,171.65254818097966,157121300
2015-03-11,169.8173065185547,170.64770899541804,169.73426120249385,170.47331890006478,110145700
2015-03-12,171.97640991210938,172.0428309798738,170.39863712749272,170.44845926378608,93993500
2015-03-13,170.92172241210938,172.66555979751124,169.88371944308398,171.702302672166,162410900
2015-03-16,173.20538330078125,173.29672809755948,170.9466871176636,171.65253442648986,136099200
2015-03-17,172.69056701660156,173.07254519815416,171.87676317236358,172.46635471903062,94510400
2015-03-18,174.76654052734375,175.43916462044987,171.57778484489717,172.21719840850227,228808500
2015-03-19,173.9694061279297,174.7748979480208,173.5791157544446,174.35139703402197,117917300
2015-03-20,175.50494384765625,176.01375103839567,174.73756480592598,174.92106987324172,177715100
2015-03-23,175.16297912597656,176.088841096171,175.16297912597656,175.51330355692855,71784500
2015-03-24,174.17874145507812,175.49662318585436,174.1120111717793,175.0378731703627,77805300
2015-03-25,171.6263427734375,174.62080514368165,171.58464748611448,174.3872555336764,159521700
2015-03-26,171.21763610839844,172.1351487904997,170.25840268427095,170.959064236829,153067200
2015-03-27,171.6096954345703,171.78485130454047,170.90903377218643,171.10088812358376,118939000
2015-03-30,173.7032928466797,174.00357275757946,172.6272972569972,172.64397028218596,96180400
2015-03-31,172.18521118164062,173.57818519187686,172.12683013724472,172.87752356662315,126768700
2015-04-01,171.5762939453125,172.17685370669852,170.58370176392452,172.15183144393234,137303600
2015-04-02,172.1935272216797,172.64394064696353,171.32604641576557,171.50955148134364,86900900
2015-04-06,173.35292053222656,173.87006417526777,171.16755845099138,171.30100625314947,114368200
2015-04-07,172.89419555664062,174.12867390596068,172.86083678071282,173.37798053634026,81236300
2015-04-08,173.4780731201172,173.9201500932742,172.72737973522786,173.11941217972551,89351900
2015-04-09,174.24545288085938,174.4790025004388,172.8191328989635,173.3112544025416,85548900
2015-04-10,175.19630432128906,175.2380123300149,174.29547751579685,174.4956555936852,72722900
2015-04-13,174.40391540527344,175.68845089093062,174.35387088226048,175.0545196594381,74436600
2015-04-14,174.7375946044922,174.92109970310165,173.57818296918722,174.20376506149208,75099900
2015-04-15,175.5216522216797,176.0304595148972,175.1212832339432,175.2046992731594,99529300
2015-04-16,175.4715576171875,175.98036476521352,174.98777272828596,175.18796352877877,68934900
2015-04-17,173.45303344726562,174.5206923765086,172.66896863696255,174.27880626976537,191113200
2015-04-20,175.0378875732422,175.3715262896894,174.29553061077115,174.37893392613233,92189500
2015-04-21,174.82937622070312,175.88034972860868,174.52909625737263,175.72186686914225,72559800
2015-04-22,175.6884307861328,175.87193583451312,174.2454126577334,175.17127441001705,78264600
2015-04-23,176.13059997558594,176.78120449630575,175.17136622400938,175.28814106804873,102585900
2015-04-24,176.5392608642578,176.80618199876233,176.0888473591567,176.5476101043987,61327400
2015-04-27,175.8052215576172,177.2315413399759,175.61336725390976,177.1064300353823,79358100
2015-04-28,176.3641357421875,176.41418028175357,174.60416397826708,175.78026156807934,86863500
2015-04-29,175.63841247558594,176.23895950012295,174.82932538541286,175.47158042307709,125684900
2015-04-30,173.87841796875,175.45488392504757,173.17775653345345,175.06285156360084,161304900
2015-05-01,175.76348876953125,175.80519677434884,174.56236950476287,174.66245853432818,103399700
2015-05-04,176.2639923095703,176.84786630363269,176.08048723607948,176.1889127958706,70927200
2015-05-05,174.24545288085938,176.38078368879954,174.1036558066504,176.02211001962414,113326200
2015-05-06,173.5281219482422,175.10458827756923,172.46046288539105,174.7959718581904,135060200
2015-05-07,174.22039794921875,174.64580181957996,173.0943580789918,173.42799669368927,88244900
2015-05-08,176.51417541503906,176.71436619425856,175.81352677901435,175.89694278556306,155877300
2015-05-11,175.67178344726562,176.73944247446167,175.5967166549236,176.47253408141242,75708100
2015-05-12,175.1462860107422,175.6884647503153,174.01189673213443,174.83766960948466,119727600
2015-05-13,175.17967224121094,176.1806010470727,174.94612261075986,175.55501895247156,94667900
2015-05-14,177.00637817382812,177.09813072563637,175.92203330541275,176.19729096083748,95934000
2015-05-15,177.1981964111328,177.33999347658244,176.7144114497464,177.1981964111328,76510100
2015-05-18,177.74871826171875,177.9989408997625,176.96465338918333,177.03138366849478,74549700
2015-05-19,177.69032287597656,178.14074907535127,177.4067287371106,177.86549144851102,72114600
2015-05-20,177.56524658203125,178.31594009239424,177.24828087754378,177.79044699863908,76857500
2015-05-21,178.08238220214844,178.29090958177625,177.2566091969219,177.4234412826251,64764600
2015-05-22,177.65695190429688,178.11570185670502,177.59022163017426,177.69864718906243,57433500
2015-05-26,175.746826171875,177.5902133166603,175.32977152375594,177.16480942998027,124308600
2015-05-27,177.41506958007812,177.64861919749248,175.79689528263626,176.20561347686115,93214000
2015-05-28,177.21487426757812,177.3232998260336,176.52256199475443,177.10643598162432,74974600
2015-05-29,176.1138458251953,177.18984127544758,175.84693745426003,177.14814599037848,124919600
2015-06-01,176.47251892089844,177.11477394798203,175.68010486703167,176.78113530345806,93338800
2015-06-02,176.29736328125,176.98967561050338,175.38818708991096,176.0137691398689,91531000
2015-06-03,176.76443481445312,177.39001676639873,176.2723134001886,176.83116508329366,87820900
2015-06-04,175.27139282226562,176.71439836024885,174.95442721268049,176.05545760755646,151882800
2015-06-05,174.9711456298828,175.6467722585617,174.3121920266649,175.12127922403351,121704700
2015-06-08,173.89512634277344,175.01284262577803,173.82005955042598,174.86269631358357,89063300
2015-06-09,173.87008666992188,174.41226536897793,173.23616816329297,173.87008666992188,105034700
2015-06-10,175.955322265625,176.3390180738914,174.57904726210626,174.63742828418202,134551300
2015-06-11,176.52261352539062,176.9062968026967,176.16393978964584,176.3974894525718,73876400
2015-06-12,175.17135620117188,176.39749835718035,174.89609850007784,175.6968493330334,135382400
2015-06-15,174.42062377929688,174.70421793148694,173.31959322020614,174.02859132818122,124384200
2015-06-16,175.37152099609375,175.45493703643822,174.09533448932817,174.27049035555046,85308200
2015-06-17,175.65509033203125,176.26399933994583,174.62913936386548,175.65509033203125,126708600
2015-06-18,177.4817657470703,177.948864892119,175.68843594500905,176.25562412756898,165867900
2015-06-19,176.6938934326172,177.31414130161278,176.31672103216874,177.23870937940447,130478700
2015-06-22,177.59915161132812,178.18586577668012,177.38960992445885,177.61591852731235,70696000
2015-06-23,177.724853515625,178.06012785431992,177.33092695044698,177.8086752976508,68476800
2015-06-24,176.43406677246094,177.83380343967985,176.40892279797373,177.4566310329646,92307300
2015-06-25,175.8976593017578,177.06271047091315,175.82222737030517,176.93699058515875,97107400
2015-06-26,175.86416625976562,176.5011684313468,175.31097309556034,176.2580928943124,104174800
2015-06-29,172.17617797851562,175.87249567972003,172.10074605548868,174.38056018484332,202621300
