Price,Close,High,Low,Open,Volume,Return_1d,Return_5d,Return_10d,Return_20d,Log_Return,SMA_10,SMA_20,SMA_50,SMA_200,EMA_10,EMA_20,EMA_50,SMA_10_20_Cross,SMA_20_50_Cross,Price_to_SMA20,Price_to_SMA50,Volatility_10d,Volatility_20d,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,ATR_14,RSI_14,RSI_7,MACD,MACD_Signal,MACD_Hist,Stoch_K,Stoch_D,Williams_R,ROC_10,ROC_20,Volume_SMA_20,Volume_Ratio,OBV,High_Low_Range,Body_Size,Gap,Target,Target_Return,Ticker
2015-10-16,24.90605926513672,25.12138521880401,24.79166676400584,25.07203936689428,156930400.0,-0.007330261959273887,-0.009632571310644766,0.005979663074821451,-0.021242598108302757,-0.007357260347217961,24.919290161132814,25.069680881500243,25.19934715270996,27.060057468414307,24.952844510242354,25.036395973688943,25.48012914043603,0,0,0.9934733267193574,0.9883612902431204,0.18718494829945725,0.21176502716105547,25.069680881500243,25.913348962399372,24.226012800601115,0.06730584923573553,0.40302962736888953,0.569878160672934,45.69503415640875,51.50108305505217,-0.1367311208710582,-0.15974709185538097,0.02301597098432276,60.16147784826181,51.25001884079979,-39.838522144547305,0.5979663074821451,-2.1242598108302757,200650080.0,0.7821098302078923,-543586800.0,0.013238483506690645,0.006664245836349518,-0.0007148667906658476,1,0.006213993194030154,AAPL
2015-10-19,25.06082534790039,25.06531055656749,24.697461840557477,24.85222806407996,119036800.0,0.006213993194030154,0.0011650589006233503,0.008575481136873675,-0.030205507338029403,0.006194765949191218,24.94059829711914,25.030653285980225,25.182345390319824,27.064287118911743,24.972477389816543,25.0387225807567,25.46368585445424,0,0,1.0012054044924614,0.995174395373588,0.18878987420948456,0.2046755757873366,25.030653285980225,25.79223546929472,24.26907110266573,0.06085196216121617,0.5198088023730104,0.5056327537502481,59.83788641779091,63.81668511734222,-0.11906825099738327,-0.15161132368378144,0.03254307268639817,81.2503558611433,68.02793458052214,-18.7496441306612,0.8575481136873675,-3.0205507338029403,196557520.0,0.6056079665636807,-424550000.0,0.014678236287251055,0.008323639821300128,-0.0021613696684690646,1,0.018258037657097992,AAPL
2015-10-20,25.518386840820312,25.60810639760575,24.85670831813688,24.973342544077195,195871200.0,0.018258037657097992,0.01771165750200221,0.02210028069402359,0.003262876634587908,0.018093361114148363,24.99577522277832,25.03480291366577,25.155653800964355,27.074215440750123,25.07173365363541,25.084404891238947,25.465830991174478,0,0,1.0193164663138037,1.014419543325169,0.20745209369507392,0.20862652925423464,25.03480291366577,25.80650773977594,24.2630980875556,0.06165056132228778,0.8133218238326162,0.5142842639861384,62.07370978503531,61.014487956511736,-0.06737228512556825,-0.13476351597213881,0.06739123084657056,94.16906845237153,78.52696738725889,-5.830931541129399,2.210028069402359,0.3262876634587908,196281840.0,0.9979079063045262,-228678800.0,0.029445359699105205,0.02135888526743554,-0.0034908189418639967,0,-8.797379531977345e-05,AAPL
2015-10-21,25.51614189147949,25.9243641979451,25.50268284733232,25.56997293429419,167180800.0,-8.797379531977345e-05,0.03221127411954838,0.026899742035501495,-0.004898590875016207,-8.797766524107437e-05,25.06261501312256,25.028522491455078,25.15686492919922,27.084121475219728,25.15253515142524,25.125522700785663,25.467803967657026,1,0,1.0194825483682022,1.0142814680323406,0.2043621084480126,0.20651931386653122,25.028522491455078,25.781240062441718,24.27580492046844,0.060148781954158355,0.8239059501329652,0.49650072932853107,65.30001030396923,65.47270236819789,-0.026281056710441675,-0.1130670241197994,0.08678596740935772,77.33498001888233,84.25146811079905,-22.665019975565546,2.6899742035501495,-0.48985908750162066,197489540.0,0.8465298972289874,-395859600.0,0.0165260623022946,0.0021096858233366216,0.0020215264309480867,1,0.015295631040274538,AAPL
2015-10-22,25.90642738342285,25.90642738342285,25.592409739553904,25.643999049201906,166616400.0,0.015295631040274538,0.032540965654539455,0.05479470671622533,0.0043478710967395084,0.015179832193822027,25.197194290161132,25.034130001068114,25.158031425476075,27.094328870773314,25.289606466333893,25.199894575322535,25.485004885922354,1,0,1.0348443258190925,1.029747794860806,0.19605724355593074,0.21270499168281004,25.034130001068114,25.812113985327358,24.25614601680887,0.062153866279838765,1.0606139714979443,0.4689446259626399,67.53422540322347,71.74681310622631,0.03734631028503799,-0.08298435723883192,0.12033066752386991,98.91494198820617,90.13966348648667,-1.0850580057444925,5.479470671622533,0.43478710967395084,195776460.0,0.851054309593707,-229243200.0,0.012121225332285015,0.01012985427658273,0.005010834250185444,1,0.030995634138783368,AAPL
2015-10-23,26.709413528442383,26.74305857986152,26.092593860372293,26.175583047779984,237467600.0,0.030995634138783368,0.07240624637194149,0.06207621672978281,0.03809614956077767,0.03052497043689807,25.353305435180665,25.0831392288208,25.175661239624024,27.103966484069826,25.547753204899074,25.343658285143473,25.533020911119216,1,0,1.0648353575198823,1.060922026008373,0.21606808990160148,0.2379129555865802,25.0831392288208,26.12442940593669,24.04184905170491,0.08302710180067384,1.2808939022770527,0.49185497356918895,73.34070820338428,92.11800777538753,0.1508270873310913,-0.036222068324847284,0.18704915565593858,98.63882682849423,91.62958294519426,-1.361173167460079,6.207621672978281,3.809614956077767,196419460.0,1.208982042817957,8224400.0,0.02435338832118334,0.019986604351830195,0.010389532310787139,0,-0.03191140738783549,AAPL
2015-10-26,25.857078552246094,26.496327643150536,25.77633111852571,26.48511376756944,265335200.0,-0.03191140738783549,0.03177282444979057,0.032974900562337206,0.02525792808529581,-0.03243167459981973,25.435847091674805,25.11498956680298,25.17261058807373,27.109209518432618,25.603994177143985,25.39255545343896,25.545729053908506,1,0,1.0295476525470673,1.0271909805213708,0.2876454724048066,0.2564541217165689,25.11498956680298,26.211423741780575,24.018555391825384,0.08731313003823528,0.8384101856631194,0.5269417549206837,59.42986688991943,63.48589150922996,0.1700251671169717,0.0050273787635165094,0.1649977883534552,64.15602920000653,87.23659933890231,-35.84397079594778,3.2974900562337206,2.525792808529581,199264420.0,1.3315733937850018,-257110800.0,0.02784523870978001,0.024288715140589327,-0.008397779331024582,0,-0.006332360519884284,AAPL
2015-10-27,25.693342208862305,26.13969484741818,25.56773413771088,25.883995208345304,279537600.0,-0.006332360519884284,0.006856051251724393,0.024689140785313146,0.050339236988702796,-0.006352494958784306,25.49775333404541,25.176559352874754,25.16090229034424,27.116690378189087,25.62023927382004,25.421201811098324,25.551517805083165,1,1,1.0205263494802574,1.0211614000314446,0.29166827110428367,0.22969877915636594,25.176559352874754,26.256764720210224,24.096353985539285,0.08581040420935261,0.7392058360449979,0.5299859515077551,58.87049042606768,63.93956278028295,0.1700672003303687,0.03803534307688695,0.13203185725348177,57.53177072063667,73.44220891637913,-42.46822927531764,2.4689140785313146,5.03392369887028,198568220.0,1.4077660564213146,-536648400.0,0.022261047436250524,0.00742032694435675,0.0010409782390854176,1,0.04120487775292614,AAPL
2015-10-28,26.752033233642575,26.75876361399915,26.03203654876997,26.2271765089024,342205600.0,0.04120487775292614,0.04843566662308696,0.08220711527739466,0.08132389026410136,0.04037857886887321,25.70096836090088,25.277157306671143,25.173328628540037,27.12839047431946,25.826019993787774,25.547947660864445,25.59859684149726,1,1,1.0583481721887367,1.0627133832159446,0.33051241367854517,0.2650218535939859,25.277157306671143,26.544704206160507,24.00961040718178,0.10029188679019958,1.0817835724917126,0.5649121916664205,69.78533300066651,72.68348014610922,0.25261602946487827,0.08095148035448521,0.17166454911039306,99.69412458538821,73.7939748353438,-0.3058754100670929,8.220711527739466,8.132389026410136,202383900.0,1.6908736317463988,-194442800.0,0.02716530212422396,0.019619320900070156,0.020777145133573215,1,0.0105639832964608,AAPL
2015-10-29,27.03464126586914,27.070529772051515,26.527727239221168,26.624175460513595,204909200.0,0.0105639832964608,0.04354957423300343,0.07750768508692896,0.09992686005359985,0.01050857430971741,25.895434951782228,25.399960327148438,25.198091011047364,27.14196873664856,26.045769315984387,25.689537528007747,25.654912309119688,1,1,1.0643576177941307,1.0728844996240625,0.32866315223135645,0.2630029894241061,25.399960327148438,26.84588644446564,23.954034209831235,0.11385262801152823,1.0652712538845754,0.5589843820985213,68.02391802913766,71.33834315427342,0.3369564533864491,0.13215247496087798,0.2048039784255711,98.56241311536954,85.26276947379814,-1.4375868806247585,7.750768508692896,9.992686005359985,199843540.0,1.0253481298419753,10466400.0,0.020078037192808162,0.015182957351601831,-0.004779366562994167,0,-0.008545543235761288,AAPL
