Price,Close,High,Low,Open,Volume,Return_1d,Return_5d,Return_10d,Return_20d,Log_Return,SMA_10,SMA_20,SMA_50,SMA_200,EMA_10,EMA_20,EMA_50,SMA_10_20_Cross,SMA_20_50_Cross,Price_to_SMA20,Price_to_SMA50,Volatility_10d,Volatility_20d,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,ATR_14,RSI_14,RSI_7,MACD,MACD_Signal,MACD_Hist,Stoch_K,Stoch_D,Williams_R,ROC_10,ROC_20,Volume_SMA_20,Volume_Ratio,OBV,High_Low_Range,Body_Size,Gap,Target,Target_Return,Ticker
2015-10-16,28.538000106811523,28.54700088500977,28.015499114990234,28.263500213623047,86316000.0,0.014792702156608994,0.05735458869287813,0.07176922822904541,0.05645428463942204,0.014684357306616063,27.365900230407714,26.798299980163574,26.22087001800537,21.66781497478485,27.425171938474858,26.97207741505273,26.140062727484796,1,1,1.0649183018301793,1.0883696874747109,0.24931580037857876,0.305792652230163,26.798299980163574,28.607010098353538,24.98958986197361,0.13498692973276613,0.9809228712638942,0.7771786281040745,77.03471479388111,75.23644794095566,0.5181549980463949,0.35407025249481394,0.16408474555158092,99.77621145042801,95.21818394033504,-0.2237885470856762,7.176922822904541,5.645428463942204,77626700.0,1.1119370010576257,2085922000.0,0.01862435237333518,0.009618750163329007,0.005031664686995071,1,0.00418737143793213,AMZN
2015-10-19,28.65749931335449,28.950000762939453,28.36899948120117,28.538000106811523,87508000.0,0.00418737143793213,0.04173099434018157,0.054204653372152745,0.04515031078454168,0.004178628795449432,27.513250160217286,26.86019992828369,26.271399993896484,21.733972473144533,27.649231461180243,27.132593786319564,26.238785730852236,1,1,1.0669131052586935,1.0908249777329093,0.23726667121777015,0.30247095765192855,26.86019992828369,28.83548957119564,24.884910285371742,0.14707929562594035,0.9549457826400687,0.7437501634870269,82.72760076892546,89.43009676835868,0.587496905620494,0.40075558311994997,0.18674132250054398,92.43498292939559,97.14626131714651,-7.565017068018095,5.4204653372152745,4.515031078454168,78718800.0,1.111653124793569,2173430000.0,0.020273970013410636,0.004169910473914874,0.0,0,-0.021407963096704785,AMZN
2015-10-20,28.04400062561035,28.649999618530277,27.763999938964844,28.600000381469727,86924000.0,-0.021407963096704785,0.02182550327734556,0.04353650563290268,0.04175336352640713,-0.021640437393723053,27.63025016784668,26.91639995574951,26.308279991149902,21.798644976615904,27.721007672894807,27.21939443768059,26.30957847182314,1,1,1.041892700053299,1.0659762111032856,0.26161394675702254,0.3056150360622385,26.91639995574951,28.96157619292055,24.871223718578474,0.15196506520435885,0.7756732279024956,0.747821535382953,71.44736172338476,68.70787679125326,0.5861894232944529,0.43784235115485054,0.14834707213960235,75.17808880405555,89.12976106129304,-24.82191119320473,4.353650563290268,4.175336352640713,79223300.0,1.0972024644265008,2086506000.0,0.031593198538026,0.019825978585652458,-0.002006418328970085,0,-0.00911071130214225,AMZN
2015-10-21,27.78849983215332,28.262500762939453,27.625999450683597,28.193500518798828,66872000.0,-0.00911071130214225,0.020079619716361297,0.025519419381032638,0.03674895588074434,-0.009152467645848823,27.69940013885498,26.96564998626709,26.336590003967284,21.86376497745514,27.733278974578173,27.273594951439897,26.36757538791452,1,1,1.0305147417661094,1.055128998399843,0.2686675637301159,0.30742148068852837,26.96564998626709,29.04650725159896,24.884792720935216,0.1543339223339025,0.6977189544894126,0.7404286520821716,65.86117998197699,55.4641518077951,0.5581029915291076,0.46189447922970195,0.09620851229940564,67.23551746527357,78.28286306624156,-32.76448253190556,2.5519419381032638,3.674895588074434,80329300.0,0.8324733316486015,2019634000.0,0.022905205970110608,0.01457439908925535,0.005330904644608737,1,0.014646331772892873,AMZN
2015-10-22,28.195499420166016,28.457500457763672,27.833499908447266,28.13500022888184,155588000.0,0.014646331772892873,0.002613600748289535,0.05767493508732913,0.05650583307413637,0.014540110170808777,27.85314998626709,27.04104995727539,26.37458999633789,21.930137476921082,27.81731905559414,27.361395377032864,26.439258683296934,1,1,1.0426924792016081,1.0690402931033605,0.2522023941806917,0.30971373385257484,27.04104995727539,29.187714550319612,24.89438536423117,0.15877080190569015,0.7688937681814281,0.7007145200456899,64.68495764489276,62.95977664915789,0.5622050079472523,0.48195658497321203,0.08024842297404022,74.47129265707984,72.29496630880298,-25.528707339536634,5.767493508732913,5.650583307413637,84607700.0,1.838934281395192,2175222000.0,0.022131211085060897,0.00214570383672317,0.012469201245890682,1,0.062279461435710504,AMZN
2015-10-23,29.951499938964844,30.97249984741211,29.76799964904785,30.88400077819824,213854000.0,0.062279461435710504,0.04953044456033706,0.10972583152874882,0.14264188363750607,0.06041703456412543,28.149300003051756,27.22799997329712,26.443959999084473,22.004779977798464,28.205351943479723,27.608072001978766,26.5769936344996,1,1,1.1000257076663251,1.1326404948427469,0.3741334646999582,0.36093048392162475,27.22799997329712,29.697775987801997,24.758223958792243,0.18141442756919499,1.0513657816888533,0.8513217653547019,71.15988867334497,80.46313256870832,0.6990917572622628,0.5253836194310222,0.17370813783124062,79.48975939969962,73.73218984068433,-20.51024059829154,10.972583152874883,14.264188363750607,91269400.0,2.3431073284145616,2389076000.0,0.04021502097787383,0.03113369417670717,0.09535214531824715,1,0.01599252433196452,AMZN
2015-10-26,30.430500030517575,30.49250030517578,29.81450080871582,30.114999771118164,85394000.0,0.01599252433196452,0.061868647287617984,0.1061814817975939,0.20741582744484277,0.015865991188240565,28.44139995574951,27.489375019073485,26.521049995422363,22.082699975967408,28.60992432294115,27.876874671363414,26.72811153238266,1,1,1.1069913379043137,1.147409323377845,0.37240230258043544,0.31840943111955866,27.489375019073485,30.15546062862498,24.82328940952199,0.19397207886331594,1.0515811271977242,0.8348573957170762,76.50742751696905,78.52465977220291,0.8365831863108504,0.5876235328069879,0.2489596535038625,89.11209828833981,81.02438344837307,-10.887901709651361,10.618148179759391,20.741582744484276,90104600.0,0.9477207600943792,2474470000.0,0.022280261440989185,0.010367895995235289,0.0054588195077542095,1,0.003943439612003052,AMZN
2015-10-27,30.550500869750977,30.73550033569336,30.276500701904297,30.43000030517578,75742000.0,0.003943439612003052,0.08937741364374507,0.11315362395549289,0.23170124491538346,0.0039356846348533245,28.751950073242188,27.776725101470948,26.596840019226075,22.16259997844696,28.962756422361117,28.131505737876516,26.878009153455928,1,1,1.099859711976382,1.1486515258078371,0.36783373197696373,0.30489775948494313,27.776725101470948,30.462681582921235,25.09076862002066,0.19339619567376926,1.0163478610759775,0.8212145396641325,76.14111063264984,76.82976815416822,0.944343396401031,0.6589675055257965,0.2853758908752345,91.52272150613913,86.70819306472617,-8.477278491852022,11.31536239554929,23.170124491538346,89434200.0,0.8469019681508864,2550212000.0,0.015024291606411359,0.003944307331946455,-1.6421857718150113e-05,1,0.009967059911179632,AMZN
2015-10-28,30.854999542236328,30.861499786376957,30.475000381469727,30.614999771118164,78524000.0,0.009967059911179632,0.11035139459147203,0.13264682834640018,0.2055324401297307,0.009917716371994578,29.113299942016603,28.03975009918213,26.678920021057127,22.24318997383118,29.30680062597479,28.3908861001965,27.03396956085908,1,1,1.1004020875042078,1.1565310559004303,0.3538921596651325,0.29466282878859645,28.03975009918213,30.853185642720902,25.226314555643356,0.2006747944319829,1.0003223637946126,0.7700715746198387,82.42930484153075,77.91895158634142,1.042299655713812,0.7356339355633996,0.3066657201504124,97.36487295529784,92.66656424992557,-2.6351270424595103,13.264682834640018,20.55324401297307,89355700.0,0.8787799771027478,2628736000.0,0.012526313746275206,0.0077783106361624405,0.002111222386898734,1,0.015313558723775822,AMZN
2015-10-29,31.32749938964844,31.37700080871582,30.769500732421875,30.88500022888184,77920000.0,0.015313558723775822,0.11108155676938836,0.1139854803575715,0.2032378335460996,0.015197489637304624,29.433849906921388,28.304325103759766,26.77255001068115,22.326509971618652,29.67420040118818,28.67056355633478,27.202343279635134,1,1,1.1068096227274855,1.1701350591239927,0.3379175032959142,0.29407467088003914,28.304325103759766,31.312822625674258,25.295827581845273,0.21258217681472735,1.0024392182255886,0.7723215648106171,82.80269989929482,93.2665497304333,1.1448602494907298,0.8174791983488657,0.3273810511418641,98.87317546941964,95.92025664361886,-1.1268245283040084,11.39854803575715,20.323783354609958,89483200.0,0.8707779784361758,2706656000.0,0.01939191088116921,0.014124943560379312,0.0009723120107146486,0,-0.0010374052825050661,AMZN
